d1,d2,d3,d4,d5,w1,w2,pitch_mm,height_mm,thickness_mm
1.000000000000000056e-01,8.860464786770487322e+00,1.000000000000000000e+01,1.000000000000000000e+01,9.919885008048945352e+00,6.412895869345749955e-03,0.000000000000000000e+00,7.900000000000000355e+00,3.681336165685620720e+00,1.499999999999999944e-01
1.000000000000000056e-01,4.966805808270791545e+00,7.623075139665470346e+00,1.000000000000000056e-01,9.705418890252728303e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.900000000000000355e+00,4.000000000000000000e+00,1.649616654744703870e-01
1.000000000000000056e-01,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01,2.217541121835031603e-03,1.080489633308679143e-01,7.900000000000000355e+00,3.424137897731550417e+00,1.499999999999999944e-01
1.000000000000000056e-01,5.393498422727603270e+00,7.414116446720233178e+00,1.000000000000000056e-01,9.668054757285753809e+00,8.229746246664912043e-03,0.000000000000000000e+00,7.900000000000000355e+00,4.000000000000000000e+00,2.006511944554055238e-01
1.000000000000000056e-01,1.000000000000000000e+01,9.793709090473939227e+00,1.000000000000000000e+01,1.000000000000000000e+01,3.539348278309990825e-02,4.143337270376659665e-02,7.900000000000000355e+00,2.874879088221350631e+00,1.499999999999999944e-01
1.000000000000000056e-01,1.000000000000000056e-01,8.202534447251418115e+00,1.000000000000000056e-01,9.472605910728098877e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.890753032591600657e+00,4.000000000000000000e+00,2.294294072997690448e-01
1.000000000000000056e-01,7.657098971023885703e+00,9.930773741345234384e+00,4.467897627457083409e+00,9.832675897528242004e+00,0.000000000000000000e+00,6.857873117262364149e-02,7.900000000000000355e+00,4.000000000000000000e+00,1.938383948270765711e-01
1.000000000000000056e-01,4.348442211376815081e+00,8.105308410860052604e+00,1.000000000000000056e-01,9.734333830525859099e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.900000000000000355e+00,4.000000000000000000e+00,2.052565746350355491e-01
1.000000000000000056e-01,5.526583601627021558e+00,9.565603071985107064e+00,5.709930770652603016e+00,9.967654541049679295e+00,5.725041933093016899e-02,9.260462096840839374e-02,7.900000000000000355e+00,4.000000000000000000e+00,1.879345986459476925e-01
1.000000000000000056e-01,7.472028719241592398e+00,9.937112484291569459e+00,1.044730206558745600e+00,1.000000000000000000e+01,5.082613677059491519e-02,0.000000000000000000e+00,7.900000000000000355e+00,4.000000000000000000e+00,1.823221494002631726e-01
1.000000000000000056e-01,4.799541172132741451e+00,1.000000000000000000e+01,8.888088658781171603e+00,9.776057116018295190e+00,6.273214767632041312e-04,0.000000000000000000e+00,7.900000000000000355e+00,3.786672215077728332e+00,1.499999999999999944e-01
1.000000000000000056e-01,3.574418608623503690e+00,1.000000000000000000e+01,8.437891110775817438e+00,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.912545561523833371e+00,4.000000000000000000e+00,1.547591796147841370e-01
1.000000000000000056e-01,4.841348066938638617e+00,1.000000000000000000e+01,2.540079915454269699e+00,9.943886848339198892e+00,7.335929746958353391e-03,0.000000000000000000e+00,7.900000000000000355e+00,4.000000000000000000e+00,1.963762716617802329e-01
1.000000000000000056e-01,4.942657719628189561e+00,8.681473670689943134e+00,1.000000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.598157395997726660e+00,3.456292961577592138e+00,1.499999999999999944e-01
1.000000000000000056e-01,7.892372315992432164e+00,1.000000000000000000e+01,6.671023619463478660e+00,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.730158216212376310e+00,4.000000000000000000e+00,1.628099472048477048e-01
1.000000000000000056e-01,5.462087009407180282e+00,1.000000000000000000e+01,8.617592359090217258e+00,9.447273078843343441e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.900000000000000355e+00,2.893100815350599042e+00,1.499999999999999944e-01
1.000000000000000056e-01,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.629164051173462191e+00,2.200000000000000178e+00,1.499999999999999944e-01
1.000000000000000056e-01,1.000000000000000056e-01,6.998929577594905638e+00,1.000000000000000056e-01,7.078062375920087135e+00,4.892595174668258329e-01,4.648121442347258325e-01,7.177254718436096859e+00,4.000000000000000000e+00,2.500000000000000000e-01
6.279124563273643655e-01,1.000000000000000000e+01,5.669894600811906216e+00,8.321548653554637909e+00,5.525153315130970633e+00,1.000000000000000000e+00,1.000000000000000000e+00,7.900000000000000355e+00,2.200000000000000178e+00,1.499999999999999944e-01
1.000000000000000056e-01,1.000000000000000056e-01,5.256889781946843421e+00,1.000000000000000056e-01,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.900000000000000355e+00,4.000000000000000000e+00,2.500000000000000000e-01
1.000000000000000056e-01,1.000000000000000056e-01,8.046503125414295354e+00,1.593791115521717483e+00,1.000000000000000000e+01,7.513384165688883343e-01,7.033518654465927833e-01,7.900000000000000355e+00,3.957079384773829922e+00,2.129728066638593986e-01
1.000000000000000056e-01,1.000000000000000056e-01,8.588323659763924312e+00,1.000000000000000056e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.145940699224056974e-02,7.900000000000000355e+00,4.000000000000000000e+00,1.615880535711214094e-01
1.000000000000000056e-01,1.000000000000000056e-01,8.976608947262571192e+00,1.000000000000000056e-01,1.000000000000000000e+01,0.000000000000000000e+00,3.929015116664453383e-02,7.900000000000000355e+00,4.000000000000000000e+00,1.988833185087038880e-01
1.173789241678201201e+00,1.000000000000000056e-01,8.372122686711996664e+00,1.000000000000000056e-01,1.000000000000000000e+01,2.440817437663527212e-01,5.999590451008546960e-02,7.900000000000000355e+00,4.000000000000000000e+00,1.531830634111903955e-01
1.000000000000000056e-01,7.216610770714330769e+00,9.050219646759808612e+00,1.000000000000000056e-01,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.900000000000000355e+00,4.000000000000000000e+00,1.940976621882431197e-01
1.000000000000000056e-01,6.248693563668016537e+00,8.015523255816503934e+00,4.773356775952107611e+00,9.292444607643993493e+00,9.493749804464435282e-02,0.000000000000000000e+00,7.900000000000000355e+00,3.661018562067542614e+00,1.499999999999999944e-01
3.879872900298088068e-01,4.466559451377959178e+00,7.794410494563470237e+00,2.692222594170026184e+00,9.412597482155504736e+00,6.825184253096989728e-01,6.442773341541000454e-01,7.900000000000000355e+00,3.882749550551010120e+00,1.499999999999999944e-01
3.961001159323365717e-01,2.538107311050392667e+00,7.835800587621287505e+00,1.000000000000000056e-01,1.000000000000000000e+01,1.076205344499765182e-01,0.000000000000000000e+00,7.900000000000000355e+00,4.000000000000000000e+00,1.689798668985540153e-01
1.000000000000000056e-01,1.000000000000000000e+01,7.946165294983254412e+00,5.340141686912607710e+00,9.085417742444587219e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.900000000000000355e+00,3.157341973625083398e+00,1.499999999999999944e-01
1.000000000000000056e-01,1.057199853174838111e+00,7.140831575056385105e+00,6.439859712997293428e-01,7.167620727642274758e+00,8.981271438746475377e-01,9.688478253669927653e-01,7.900000000000000355e+00,4.000000000000000000e+00,1.835562804394442749e-01
1.000000000000000056e-01,7.264934885350417204e+00,9.358968173625873632e+00,3.609759374491432915e+00,6.869289211912335880e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.900000000000000355e+00,2.553856576193503702e+00,1.499999999999999944e-01
1.929796669456446123e-01,3.375200606916941126e+00,1.000000000000000000e+01,1.000000000000000056e-01,1.000000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,7.900000000000000355e+00,4.000000000000000000e+00,1.755013247271792198e-01
1.000000000000000056e-01,5.430452896443338950e+00,1.000000000000000000e+01,1.000000000000000000e+01,9.719392805554793568e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.900000000000000355e+00,2.669011034243444325e+00,1.499999999999999944e-01
1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.900000000000000355e+00,2.315727330691123242e+00,1.499999999999999944e-01
1.000000000000000056e-01,8.914554833851134674e+00,8.406366791856100917e+00,1.000000000000000000e+01,7.840858016693103671e+00,2.709031565952919191e-02,2.995043283950878793e-02,7.900000000000000355e+00,2.405742274115818979e+00,1.501020313459776323e-01
1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000000e+01,3.585129377329004718e+00,8.177894181423688735e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.900000000000000355e+00,4.000000000000000000e+00,1.499999999999999944e-01
7.524198288579870830e-01,9.384438045216757729e+00,7.515315832774387417e+00,3.053968576837444715e+00,7.483760352219414713e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.900000000000000355e+00,3.322685568739793815e+00,1.499999999999999944e-01
1.179301537722876603e+00,1.000000000000000056e-01,1.000000000000000000e+01,1.000000000000000056e-01,8.267647123849245716e+00,1.000000000000000000e+00,1.000000000000000000e+00,7.900000000000000355e+00,4.000000000000000000e+00,2.170235024880597385e-01
1.848698941443451260e-01,9.007128871800144765e+00,8.569521804309982116e+00,1.000000000000000000e+01,8.850317159267559575e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.900000000000000355e+00,2.509919149272669792e+00,1.505151324859665130e-01
1.016090432229878271e+00,9.872773273467107202e+00,9.744186316094360478e+00,3.663131234185364349e+00,9.999631493981034680e+00,1.429221178973476454e-02,0.000000000000000000e+00,7.900000000000000355e+00,2.933546327237517293e+00,1.499999999999999944e-01
6.175267587578853190e-01,3.322881345117076446e+00,7.363685884900378120e+00,7.632988183554279438e+00,8.954574060428093674e+00,5.177367615142235424e-01,5.022798701797792642e-01,7.900000000000000355e+00,2.415122576660994724e+00,1.499999999999999944e-01
2.168315530947662495e+00,1.000000000000000000e+01,9.327121973308432956e+00,3.485984969687690338e+00,9.399649503954726981e+00,1.319020999312595366e-01,0.000000000000000000e+00,7.900000000000000355e+00,3.026265107003703214e+00,1.499999999999999944e-01
3.639507314259115001e-01,1.000000000000000000e+01,8.497638392790301864e+00,3.997200708690218374e+00,6.885489689913474542e+00,4.894858617217168195e-03,0.000000000000000000e+00,7.900000000000000355e+00,2.852782939627598324e+00,1.499999999999999944e-01
5.884894031672533998e-01,1.000000000000000056e-01,1.000000000000000000e+01,1.000000000000000056e-01,3.851029313910353302e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.900000000000000355e+00,4.000000000000000000e+00,2.282825077128076696e-01
1.000000000000000056e-01,1.000000000000000000e+01,8.705627024500113720e+00,5.104607951440033098e+00,7.515137692574698214e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.900000000000000355e+00,3.517932974208949570e+00,1.499999999999999944e-01
3.752517152621780427e-01,1.000000000000000056e-01,7.661999688892889182e+00,1.000000000000000056e-01,1.000000000000000000e+01,1.186719557571425110e-01,0.000000000000000000e+00,7.900000000000000355e+00,4.000000000000000000e+00,1.783908482608083379e-01
1.000000000000000056e-01,1.000000000000000000e+01,9.221009006853892132e+00,1.000000000000000000e+01,8.904853332695749302e+00,4.355249246628747212e-02,0.000000000000000000e+00,7.900000000000000355e+00,2.282919779320677023e+00,1.499999999999999944e-01
2.408399816172957786e-01,3.363682571518928910e+00,1.000000000000000000e+01,1.000000000000000056e-01,5.948284419248142996e+00,0.000000000000000000e+00,4.286201433239278380e-02,7.900000000000000355e+00,4.000000000000000000e+00,1.976824669340088159e-01
1.000000000000000056e-01,1.000000000000000056e-01,9.851581431339539563e+00,1.000000000000000056e-01,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.900000000000000355e+00,4.000000000000000000e+00,2.219301030297200494e-01
5.633977518682731223e-01,1.000000000000000000e+01,7.873668455889180073e+00,5.444918313727304060e+00,6.477035990692093570e+00,5.810681437536429073e-01,5.698742961390728112e-01,7.900000000000000355e+00,2.229999399055037745e+00,1.499999999999999944e-01
1.754570543613307443e+00,9.053446681024253095e+00,8.082785859322054733e+00,5.271399728690402853e+00,6.761596153002556342e+00,8.069209967861358246e-01,7.623210825215344100e-01,7.900000000000000355e+00,2.741167955462676442e+00,1.499999999999999944e-01
1.073834820106910559e+00,1.000000000000000056e-01,1.000000000000000000e+01,1.000000000000000056e-01,3.389558777396284306e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.900000000000000355e+00,4.000000000000000000e+00,2.246646725618827722e-01
2.514278440503349366e+00,1.000000000000000000e+01,6.357147989915216790e+00,2.487984099847050601e+00,5.437655039552828029e+00,1.000000000000000000e+00,1.000000000000000000e+00,7.900000000000000355e+00,2.784435869528016916e+00,1.499999999999999944e-01
1.000000000000000056e-01,1.000000000000000000e+01,9.522763649658971374e+00,3.887384318487368873e+00,1.000000000000000000e+01,2.293087141713756952e-02,1.796465160513389947e-01,7.900000000000000355e+00,3.399471314358180951e+00,1.499999999999999944e-01
1.613918247898895597e-01,1.000000000000000056e-01,1.000000000000000000e+01,1.000000000000000056e-01,1.000000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,7.900000000000000355e+00,4.000000000000000000e+00,2.418070179607050840e-01
1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000000e+01,1.000000000000000056e-01,9.646481230819421882e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.900000000000000355e+00,4.000000000000000000e+00,2.382748200165293317e-01
3.096747398929005524e+00,1.000000000000000056e-01,9.300843717598175076e+00,4.983033320803056831e+00,1.000000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,7.900000000000000355e+00,4.000000000000000000e+00,2.500000000000000000e-01
6.655035437588614933e+00,1.000000000000000000e+01,7.190404026009849403e+00,1.000000000000000000e+01,1.000000000000000056e-01,5.012611318921823822e-02,1.508929349401265385e-01,7.900000000000000355e+00,2.200000000000000178e+00,1.499999999999999944e-01
2.240083373799632405e+00,1.000000000000000056e-01,3.136666304471196653e+00,1.000000000000000056e-01,1.000000000000000056e-01,4.691071489731785116e-02,6.140801080614774476e-02,7.900000000000000355e+00,4.000000000000000000e+00,1.499999999999999944e-01
8.172376898128785427e+00,5.307016353496987193e+00,1.000000000000000000e+01,3.795026369138780886e+00,1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.874781591186031271e+00,4.000000000000000000e+00,1.499999999999999944e-01
6.134083721143505308e+00,3.708260396394214453e+00,5.025693498328903885e+00,3.485285950517132303e+00,1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.900000000000000355e+00,3.062317045583874631e+00,1.499999999999999944e-01
8.889834459787779863e+00,1.000000000000000000e+01,7.046552210779879033e+00,5.097949178097667122e+00,1.035772067298936228e-01,1.503612090657593658e-01,2.712599780087381843e-03,7.900000000000000355e+00,2.283635132095185760e+00,1.499999999999999944e-01
1.000000000000000000e+01,1.000000000000000056e-01,1.000000000000000000e+01,1.000000000000000056e-01,1.277140975226840891e-01,4.288763932646234150e-02,1.171441320091646671e-01,5.486270135249990076e+00,4.000000000000000000e+00,1.499999999999999944e-01
8.420132116591775073e+00,1.000000000000000000e+01,7.768574425114530335e+00,6.495739849543149980e+00,1.100341863706451456e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.674196902418942479e+00,2.458329886754764715e+00,1.499999999999999944e-01
4.361027173733569740e+00,5.428405519240673271e+00,5.322892244261717920e+00,2.157345659579639197e+00,1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.900000000000000355e+00,2.701607850721987170e+00,1.499999999999999944e-01
9.524426628384794924e+00,1.000000000000000000e+01,8.681945716868977314e+00,6.184999964901138902e+00,1.000000000000000056e-01,3.033075508078481725e-02,0.000000000000000000e+00,7.900000000000000355e+00,2.368573250252598683e+00,1.499999999999999944e-01
1.000000000000000000e+01,7.987936878603835389e+00,9.144299156662706096e+00,2.585876052969123151e+00,1.067994740044641011e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.900000000000000355e+00,3.503260748366215704e+00,1.499999999999999944e-01
1.000000000000000000e+01,1.000000000000000056e-01,9.703710184103467640e+00,1.000000000000000056e-01,3.887812028927535302e-01,0.000000000000000000e+00,3.927089949613479097e-02,6.708995812677955861e+00,4.000000000000000000e+00,1.499999999999999944e-01
7.296690457442835509e+00,8.188961808878410409e+00,8.243047865902452642e+00,7.916841512026304706e+00,1.244112641652290741e-01,2.228930026935843980e-02,0.000000000000000000e+00,7.900000000000000355e+00,2.987951881387533426e+00,1.499999999999999944e-01
8.123650587767254905e+00,1.000000000000000000e+01,1.000000000000000000e+01,5.851194524478135151e+00,1.041911254064430414e-01,1.179533875697419548e-01,1.905767627889765840e-03,7.655199796427365477e+00,3.165044529420473651e+00,1.499999999999999944e-01
4.883948706215217150e+00,5.415434080034001951e+00,5.103311660309879372e+00,3.317749102729669275e+00,1.000000000000000056e-01,3.275735656532370588e-02,0.000000000000000000e+00,7.900000000000000355e+00,3.275744475386597188e+00,1.499999999999999944e-01
9.741139052218214189e+00,1.000000000000000056e-01,1.000000000000000000e+01,1.000000000000000056e-01,1.253666874433846945e-01,0.000000000000000000e+00,7.335906686908716390e-02,6.175777622929500055e+00,4.000000000000000000e+00,1.499999999999999944e-01
8.738071680358302729e+00,9.666340052040197861e+00,7.813544470604581349e+00,1.000000000000000000e+01,1.160396638342795217e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.900000000000000355e+00,2.960064343145325516e+00,1.499999999999999944e-01
